,growth_factor_fmp,inflation_factor_fmp,real_rates_factor_fmp,credit_factor_fmp,currency_factor_fmp,liquidity_factor_fmp,tail_risk_factor_fmp,growth,inflation,real_rates,credit,currency,liquidity,tail_risk
2019-07-31,-0.700424402,-0.618995089,-0.068757414,-0.805577111,1.311579826,-1.225883986,1.085915891,-0.420654414,-0.044634101,-0.043511751,-1.141955083,2.384517503,-0.617760746,-0.3515758
2019-08-31,-1.328978728,-2.711121282,-1.732553942,1.330793003,-0.459843933,3.463690346,4.863400079,-0.610180302,-0.041002517,-1.414327094,1.102994054,2.217406913,-0.290429509,1.311291335
2019-09-30,0.554399414,0.825364189,0.551732624,-0.603935366,0.428429704,-2.78765706,-2.17394445,-1.254627939,0.098354867,0.802122537,-0.397425841,-0.319238026,-0.509791787,-0.905384963
2019-10-31,0.686414901,0.162158833,0.161918884,-0.407024717,-1.972700675,0.370398384,-0.60167376,0.05457042,-0.163503156,-0.191413535,0.240657937,-1.685793658,-0.731167668,-0.963444593
2019-11-30,-1.137825263,0.685267953,-0.046481422,-0.022352056,0.89165564,-4.574681863,-2.161958509,-0.215181761,0.744343158,0.161063627,-0.85807123,0.295877418,-0.919661958,-0.183972717
2019-12-31,-1.024696074,0.997755443,0.547258995,-1.112630906,-2.782070918,0.336244882,-1.336130529,-0.715528621,-0.650014551,0.30912864,-0.879785622,-3.37880934,-0.842709581,0.402351432
2020-01-31,-1.035506721,-4.365839096,-1.184811342,1.444946262,0.208339528,3.973286695,5.371917826,0.833361362,0.654431785,-1.209884447,0.024994354,2.60983606,-0.945135797,0.865209059
2020-02-29,1.873816867,-0.932372978,-0.899222087,2.840859649,2.630155097,8.252076094,1.953129636,-2.230196685,2.329198469,-0.73771611,1.362790923,1.981323603,-0.843080811,0.455211714
2020-03-31,5.782872075,0.303200862,-0.299428877,9.990677261,3.688164389,7.164831761,-1.295531878,1.36041833,-0.932559133,-0.215638588,13.21641817,5.347238479,3.7342068,2.590269992
2020-04-30,-0.860449383,-3.843580023,-0.789815422,-1.814581193,-3.732547584,0.444103962,2.106388789,1.459377941,-0.525743256,0.160386907,-3.950041922,-1.031820828,0.796435177,1.571010467
2020-05-31,-2.479814359,-0.496801974,0.017483541,-3.957754291,-1.548398057,-3.302068749,2.195694363,0.126276806,-0.379483194,0.031044266,-2.622932578,-2.130304001,-0.225436091,-0.261761845
2020-06-30,0.824426892,0.192326709,-0.407779759,-1.519126188,-1.127920075,2.254499507,-0.013657095,1.448176956,0.845218835,-0.155562749,-2.190038292,-1.635735492,0.367354387,-0.856607902
2020-07-31,1.313437637,-1.145548092,-1.240418298,-1.507454166,-4.736221005,2.000028212,2.071049784,0.984970132,0.839344863,-0.626864557,-1.592210681,-3.828418513,-0.082579865,0.578200753
2020-08-31,0.70368103,0.477338511,0.420467432,-2.256985078,-1.788359924,-6.570209727,-1.458952367,0.601636648,0.276558442,0.51649004,-0.560124031,-2.050397386,-0.114705669,1.289276262
2020-09-30,0.828455994,0.274598579,0.022365156,1.703831492,2.167924569,2.925576294,-1.299128025,-0.426585019,-0.113554048,-0.099882212,0.418177581,2.491838283,-0.190604175,-0.744708835
2020-10-31,2.435193758,-1.181055933,0.69878894,0.31037215,0.019830971,5.396166466,0.930354998,1.619277799,-0.908554244,0.595014369,-0.653525774,0.146271492,-0.696385363,0.204953563
2020-11-30,0.147251687,0.473921079,-1.095946429,-4.433370013,-1.09510547,-8.018815998,-2.376356361,-0.24383121,-0.257864429,-0.212201322,-1.697003347,-4.165432062,-0.612028651,2.025517435
2020-12-31,-1.702300743,0.774563252,0.155756553,-0.231000522,-4.346741282,-0.604540764,-1.122062766,0.668804055,0.444591837,0.155272745,-1.222437508,-3.361604253,-0.531923132,-0.18748689
2021-01-31,-0.586826822,3.307238274,0.546582469,0.884657608,0.646797954,-2.49610951,-4.777067337,-0.741814835,0.034240664,0.636153148,-0.273447743,0.622142679,-0.54347848,-0.347161352
2021-02-28,3.557172343,3.542571585,0.511012007,-2.590886669,2.125770171,-7.804367022,-4.112690276,1.08799234,0.306569312,0.818677871,0.032210318,0.263644978,-0.670053865,-0.227836394
2021-03-31,-0.013832468,-0.219990249,0.726279743,-0.92872553,0.690587911,-2.718362644,-0.970118845,1.005066087,0.147724254,0.670037705,-0.153223284,1.311906174,0.072982619,-0.022201968
2021-04-30,0.958403226,-0.600640569,-0.846199539,-2.602509085,-2.04964874,-4.701476191,1.853947721,-1.911938177,1.317538957,-0.492190681,-1.163445261,-2.18787428,-0.674028692,-0.084455205
2021-05-31,1.193459204,0.194174834,-0.274307858,-0.76739581,-2.153876808,1.875203994,1.34572412,0.173559641,0.355447859,-0.175283875,0.236147006,-2.027818941,-0.71489446,0.110248168
2021-06-30,-2.778678796,1.451987212,-0.79577676,-0.617700527,2.365834023,-6.72322617,-2.798553827,-0.282025452,0.529156744,-0.412194843,-0.351576057,3.038261345,-0.723718501,0.776498435
2021-07-31,-0.008194834,-1.283598303,-1.250241919,-1.311916766,0.077885003,-4.704044387,3.431391092,-0.812006629,0.153504487,-0.671445461,0.057317092,0.488925077,-0.641073975,0.861486821
2021-08-31,-0.032988426,-0.932501787,0.156090608,-0.445342134,-0.4822434,-0.159147198,-0.000986772,0.180438234,-0.768358814,0.313399842,0.042505275,-0.330676155,-0.797118323,-1.369685988
2021-09-30,-0.063867033,3.180425656,0.494243662,-0.040482039,2.499352737,-3.87170069,-1.956144161,0.256224513,-0.158762862,0.464462781,-0.58852383,1.797578031,-0.58345322,-0.3017101
2021-10-31,0.008012201,0.755002565,-0.829892926,-1.557436502,-0.898966178,-6.981022395,-1.079152683,0.140544718,0.712498213,0.184607459,-0.103097401,-1.593923837,-0.472781891,-0.149678001
2021-12-31,0.54659687,0.312653589,-0.007619555,-2.618517433,-0.928949044,-2.930787957,0.660913257,-0.244651326,-0.434858049,0.270302253,0.339188791,-1.168082297,-0.112166953,-1.104386825
2022-01-31,1.478438211,5.101721297,0.915019074,0.181438915,1.34257827,-2.432512535,-4.059293984,-0.20526236,0.747453152,0.734447796,0.134529354,1.006561328,-0.066337005,0.66014035
